V1,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
95,0.636535525,0.600554339,0.525248407,0.296790077,0.511179395,0.471499843,0.647081838,0.494285902,0.472708566,0.574922601,0.701103993,0.678983895,0.638736543,0.480280425,0.557407952,0.604830092,0.816490076,0.581001688,0.855471525,0.626814623,0.539657305,0.390769827,0.619996381,0.433196175
96,0.55030731,0.420103414,0.530134116,0.218255568,0.427497634,0.69407055,0.678019835,0.425853806,0.529693286,0.487887724,0.560660629,0.599248115,0.508692481,0.490062842,0.249553405,0.480724017,0.699755804,0.563973519,0.817760163,0.524814268,0.525136324,0.454496563,0.534438426,0.519968991
97,0.573550408,0.518858712,0.641556534,0.582243259,0.4353981,0.531130437,0.39634858,0.548260192,0.623244077,0.465301845,0.612627273,0.561011831,0.624399303,0.566295701,0.519630446,0.5280619,0.513473269,0.494308663,0.33868507,0.54492935,0.576881388,0.681229952,0.273985638,0.557709213
98,0.411190982,0.595152067,0.54676499,0.372047443,0.648443201,0.543700711,0.546358165,0.569553538,0.530665336,0.586696693,0.558802804,0.497432209,0.593397372,0.537913498,0.506629635,0.513402176,0.684676227,0.467235856,0.695566736,0.534351239,0.531990491,0.406253069,0.682284769,0.647980244
99,0.59452415,0.451967106,0.441370258,0.282037368,0.479002077,0.578854222,0.72079069,0.518069013,0.496482646,0.536914851,0.456952979,0.537952288,0.545235091,0.495588972,0.614318701,0.558106815,0.577004119,0.453276109,0.64138557,0.49409812,0.552636002,0.641398714,0.6654809,0.583139909
100,0.554218017,0.625381841,0.59306249,0.614508655,0.493810844,0.481099118,0.578146891,0.546700206,0.493504034,0.615602745,0.450388958,0.707691986,0.572705901,0.532411631,0.718168432,0.538980889,0.419165197,0.495032732,0.719585069,0.592608988,0.508906238,0.522665988,0.439376909,0.501768677
101,0.552366265,0.606514582,0.26433577,0.753688508,0.382189797,0.57660466,0.478343906,0.581575726,0.630478566,0.480919649,0.441870945,0.602672269,0.42730639,0.482470099,0.545591286,0.498582358,0.457307731,0.618777592,0.47398414,0.500319496,0.671473379,0.396688753,0.576881688,0.713428827
102,0.438283012,0.514203356,0.618904384,0.58923944,0.642729698,0.501268796,0.419212276,0.467707039,0.57872494,0.513766397,0.447805107,0.539023651,0.269785752,0.664101527,0.289386116,0.691826284,0.545680108,0.523998187,0.664416655,0.680242715,0.527995228,0.559970264,0.557518368,0.762456302
103,0.641477357,0.49567262,0.697863236,0.737226561,0.702117812,0.556401319,0.703500766,0.378736643,0.469276006,0.613870677,0.544474001,0.674364308,0.56660262,0.541679785,0.467193718,0.666375043,0.760877286,0.446864654,0.527069499,0.456146472,0.463045726,0.414392771,0.450932178,0.547893435
104,0.45839043,0.512253824,0.652258392,0.627027616,0.569809152,0.662074256,0.462713781,0.722351017,0.564540154,0.483800828,0.507004217,0.602218069,0.520417833,0.563441677,0.740888456,0.636643831,0.849926406,0.428645985,0.537392082,0.54083614,0.480142376,0.497977144,0.548321601,0.40769965
105,0.592333037,0.453002437,0.373890526,0.60023867,0.759375075,0.454694139,0.509263828,0.336408929,0.486974095,0.460870343,0.489339643,0.555197297,0.379167878,0.563961637,0.344507151,0.592737693,0.427046212,0.598310092,0.488169222,0.402992027,0.67898103,0.549477402,0.618557783,0.455946577
106,0.55706752,0.473410633,0.545579243,0.762940088,0.548105396,0.642718959,0.511931544,0.54867245,0.423723098,0.46753553,0.541446723,0.494467323,0.555923263,0.763152336,0.483545219,0.454012723,0.848704183,0.582100128,0.516316038,0.367443187,0.421305134,0.522429301,0.665475816,0.630531481
107,0.643836173,0.408352599,0.569495714,0.729793645,0.395011099,0.565491398,0.590758474,0.456085279,0.589973921,0.491479097,0.518877849,0.443721676,0.523394177,0.594286602,0.508791408,0.473911221,0.456831878,0.540279816,0.3828534,0.495205393,0.499502777,0.48782861,0.511493091,0.508381453
108,0.462036479,0.600893024,0.524158064,0.608682191,0.564584128,0.502501172,0.420895825,0.539311664,0.550590784,0.533663763,0.56329949,0.466502091,0.587608589,0.549022973,0.399044925,0.563980393,0.23114711,0.562556455,0.367301991,0.575972365,0.508036133,0.480091787,0.506945182,0.628168088
109,0.609750464,0.56108555,0.51381699,0.651256021,0.530365089,0.467586582,0.448318632,0.654770014,0.534266533,0.480286163,0.552846242,0.493699289,0.553559281,0.610852863,0.525231471,0.412553848,0.414856618,0.358045942,0.668001253,0.454573196,0.431015003,0.345577566,0.536537826,0.479417956
110,0.393694725,0.503207717,0.347280352,0.411985481,0.489726075,0.473452624,0.706910619,0.456923552,0.613215749,0.650454068,0.601408965,0.467330471,0.593338917,0.561564215,0.439813152,0.517112234,0.602137624,0.444727958,0.585166339,0.564587366,0.57115777,0.496727518,0.641387529,0.761306682
111,0.426855692,0.611069806,0.529576065,0.707125881,0.563871984,0.702558268,0.527181104,0.454308873,0.446060719,0.344191139,0.527055366,0.492789497,0.39282839,0.43523549,0.65256957,0.553598811,0.683403464,0.506623087,0.460919016,0.470298769,0.541747388,0.566098896,0.428985475,0.482435969
112,0.58553105,0.597848394,0.643609532,0.271390718,0.411213308,0.458592837,0.62980138,0.562973972,0.479529441,0.736804299,0.544509491,0.679518415,0.474127751,0.587334139,0.439687766,0.483081843,0.406132534,0.578283818,0.696308847,0.490059445,0.546680698,0.566893743,0.611020409,0.636082327
113,0.472143315,0.614505064,0.569099162,0.525769459,0.510993546,0.604886735,0.482354912,0.542454105,0.396987697,0.537736457,0.498437877,0.784081615,0.437426252,0.488705835,0.333004066,0.582306324,0.785261968,0.722244925,0.484798808,0.604844436,0.588581275,0.606689004,0.496830306,0.611246362
114,0.381974348,0.514717686,0.844328702,0.470551035,0.786372282,0.525407167,0.556055502,0.63540673,0.706190287,0.435423511,0.547247965,0.642655727,0.643148978,0.48891467,0.492759955,0.511766012,0.9053408,0.525981709,0.774392571,0.616031372,0.611815769,0.577783995,0.860389463,0.620904607
115,0.697433845,0.463435883,0.601903292,0.644333757,0.602227454,0.70552601,0.650472417,0.364072649,0.482461958,0.574585293,0.46667253,0.377183013,0.469420489,0.526494197,0.445958377,0.496359649,0.709754662,0.545236015,0.512800296,0.440827574,0.553380402,0.778649306,0.476143984,0.635765074
116,0.544104567,0.59701169,0.721407663,0.366880805,0.574357388,0.440049232,0.800452926,0.484048778,0.673062835,0.535595719,0.462876882,0.535223821,0.466230384,0.566108763,0.596661708,0.629811019,0.456425101,0.412510439,0.275401761,0.469568408,0.571810395,0.583236147,0.541899479,0.416485698
117,0.630413507,0.548776105,0.675417429,0.269169417,0.506326751,0.577440073,0.450066887,0.396665449,0.670971704,0.664040714,0.449730926,0.541480227,0.497129607,0.512343337,0.353890039,0.619558215,0.507080772,0.58863978,0.616035076,0.644227268,0.667721699,0.577498628,0.484228918,0.612207576
118,0.687678491,0.721514873,0.488954605,0.267614748,0.485133888,0.618981615,0.413133893,0.419775742,0.490011279,0.472508409,0.45138202,0.496000347,0.416854066,0.603486466,0.425616234,0.541807488,0.531778151,0.386430399,0.586718844,0.548315257,0.654043977,0.525496918,0.496993637,0.56814631
119,0.447792851,0.576585447,0.469844234,0.480704996,0.490839065,0.421683707,0.515442707,0.44539223,0.590138967,0.679616625,0.539557479,0.559740351,0.60364812,0.524983235,0.554392661,0.421451407,0.585470049,0.526286572,0.491614303,0.493735023,0.449998522,0.522578471,0.592461322,0.567877385
120,0.497908698,0.521934306,0.782613072,0.434023294,0.636904513,0.605875803,0.493626642,0.59339808,0.368289754,0.542723715,0.622222572,0.474146892,0.813234384,0.384540184,0.520699763,0.555512999,0.392923569,0.395927957,0.606179916,0.398304846,0.472412164,0.608505998,0.540654382,0.423317519
121,0.551379775,0.689928868,0.46817,0.612530306,0.465136164,0.546082896,0.644938358,0.593133466,0.453039026,0.449700294,0.523161774,0.658965442,0.518404635,0.434286901,0.46249825,0.473571546,0.675866474,0.584542124,0.820099666,0.66550139,0.484819691,0.737991544,0.766974176,0.435465555
122,0.598827333,0.700417542,0.557936921,0.580588008,0.492499641,0.555344345,0.52978733,0.523305292,0.60753597,0.456323729,0.549764896,0.513110514,0.440115896,0.474088474,0.42376781,0.37465039,0.564772548,0.709621672,0.531577799,0.55999978,0.570744212,0.713713975,0.592762796,0.541698255
123,0.422900093,0.534199372,0.702343467,0.400781109,0.71442978,0.547559729,0.365279916,0.753564277,0.475262363,0.369046388,0.583832153,0.665118658,0.537348015,0.604168283,0.593078951,0.619973136,0.360314873,0.607106536,0.409649394,0.510782679,0.60523132,0.734683663,0.627618774,0.480524832
124,0.554676051,0.512852488,0.482394093,0.516913991,0.52842336,0.37820045,0.53225592,0.579259271,0.619169303,0.39211558,0.547476968,0.569994988,0.411940469,0.525161054,0.686734984,0.53533812,0.675869912,0.419982579,0.684861564,0.591922522,0.522154188,0.70188905,0.53530133,0.541910779
125,0.447829491,0.575248844,0.534358291,0.45458828,0.39234059,0.453774507,0.478336322,0.448126451,0.67291682,0.562448738,0.504015994,0.393672243,0.60514918,0.572072018,0.700650466,0.578284469,0.534096555,0.588950668,0.50195925,0.556034387,0.547600593,0.544319897,0.503122513,0.716905089
126,0.577494154,0.645456869,0.471667187,0.397537477,0.314642039,0.701760856,0.681645331,0.573241242,0.347752597,0.480373557,0.545812267,0.673905731,0.642626318,0.560308274,0.532823389,0.387371164,0.57008151,0.763817523,0.480322982,0.578722429,0.578733287,0.595963994,0.464391269,0.562790406
127,0.569081283,0.45570157,0.44888383,0.612642403,0.390716911,0.570944192,0.350741928,0.584317965,0.516804675,0.454573388,0.572539789,0.513771145,0.64768737,0.616871221,0.720954798,0.46165666,0.656351131,0.53019391,0.805214522,0.395361208,0.46025705,0.384793934,0.426187351,0.308259191
128,0.636038841,0.692106204,0.353640376,0.599425649,0.300284263,0.704064632,0.470101209,0.714523389,0.596810881,0.642290368,0.571484884,0.33124976,0.578761389,0.574408543,0.439225586,0.568327092,0.258020438,0.549372755,0.699192592,0.553108136,0.434201665,0.654869956,0.461112342,0.428971306
129,0.591852343,0.659572003,0.597320331,0.537057654,0.642942246,0.46974315,0.328358916,0.530230828,0.554210955,0.347607682,0.526937215,0.534210225,0.771524278,0.534836325,0.384223173,0.585525137,0.566873079,0.483930247,0.606244601,0.693067542,0.62963234,0.426265685,0.638454568,0.451078689
130,0.546410246,0.573707751,0.262918981,0.413471261,0.6811557,0.544256252,0.404179693,0.525965977,0.545483457,0.476504213,0.620455229,0.552617371,0.741796728,0.503011318,0.412888477,0.467297789,0.619356963,0.466279328,0.734917451,0.173743709,0.606972305,0.514807158,0.490437122,0.617522295
131,0.485381784,0.5074584,0.562501287,0.303201796,0.574936064,0.511925416,0.58468464,0.423370606,0.462922962,0.517042311,0.510627144,0.58055142,0.609894199,0.456972667,0.687694763,0.523029254,0.404403605,0.540592568,0.619339984,0.437123304,0.584851984,0.514243842,0.385877179,0.512851422
132,0.74208469,0.542919584,0.556356357,0.333236396,0.339722135,0.490665709,0.442799044,0.418341417,0.520289918,0.584243,0.697678671,0.572764792,0.597041392,0.534071904,0.458869064,0.614190156,0.380210894,0.567076041,0.612437885,0.532571551,0.509267627,0.562296748,0.42342671,0.56290411
133,0.511318661,0.408059681,0.401456353,0.498339876,0.560806623,0.584189556,0.665490947,0.522854247,0.570121973,0.389253006,0.539154287,0.59112425,0.697028231,0.424127871,0.639195942,0.783623833,0.625794786,0.672325022,0.430868046,0.485950174,0.550656064,0.407580684,0.738666995,0.496003835
134,0.453787324,0.64518697,0.519603756,0.513494814,0.540739237,0.523402803,0.62074423,0.606933332,0.585761354,0.648811083,0.512810638,0.577949335,0.505989642,0.429251818,0.611293477,0.595027029,0.599994261,0.595125205,0.402877203,0.550503745,0.524738786,0.499120571,0.71398091,0.770728321
135,0.521025566,0.395247373,0.598826866,0.358990063,0.636371153,0.539672291,0.472386265,0.395529099,0.563448084,0.457356265,0.540400453,0.546156339,0.577152044,0.525401154,0.530773881,0.537263973,0.567607872,0.651853213,0.547470142,0.649591492,0.460577305,0.42147678,0.578207429,0.452313071
136,0.497268597,0.5635563,0.533641718,0.704432752,0.6014392,0.426460732,0.604117945,0.480073565,0.564627558,0.619469996,0.57131821,0.491431434,0.55488569,0.574615442,0.665958578,0.553173823,0.732068807,0.500445249,0.635905068,0.512092294,0.455271836,0.702269508,0.765225187,0.583651072
137,0.583689525,0.458133513,0.832636223,0.532146722,0.338538126,0.490566083,0.461543464,0.59911238,0.43704992,0.477241765,0.54991204,0.511017034,0.321420582,0.556564808,0.774860461,0.500571336,0.557366578,0.512369067,0.774816603,0.634533491,0.598664304,0.653337048,0.524885325,0.489303485
138,0.572581196,0.448176831,0.478180107,0.548331748,0.572919781,0.632336071,0.350712452,0.665169947,0.472469806,0.624211411,0.537631301,0.407193705,0.468959698,0.371110369,0.594840599,0.552751724,0.794453005,0.561029357,0.698821931,0.778169913,0.511906153,0.369318431,0.555778783,0.588466785
139,0.420343986,0.668468582,0.689264967,0.47627284,0.466072699,0.565218207,0.536444383,0.717324509,0.609538903,0.605028118,0.613402209,0.53942373,0.539368583,0.527954206,0.608722229,0.572461444,0.634481039,0.667388801,0.525378318,0.41226802,0.384915332,0.440215132,0.423221468,0.288509161
140,0.624138773,0.539497996,0.505949165,0.457437957,0.702162796,0.553145936,0.518509222,0.582390233,0.430740771,0.295816052,0.525489808,0.58687056,0.627854729,0.652194837,0.652354193,0.520251062,0.649081675,0.48317456,0.766993678,0.702232417,0.520277298,0.47636253,0.500849679,0.502370488
141,0.62251065,0.553331052,0.413328002,0.574665203,0.623060459,0.545462201,0.422061363,0.473327607,0.615901731,0.316534399,0.463108697,0.558310513,0.464593087,0.668693823,0.571884413,0.559528338,0.558977541,0.412517513,0.521755493,0.54355308,0.441042051,0.479080654,0.540213711,0.623363243
142,0.67144158,0.448876362,0.517645707,0.330025935,0.371990086,0.541217629,0.455216677,0.624348771,0.533777182,0.54235467,0.723952903,0.413126724,0.313875906,0.532048055,0.669151477,0.739083031,0.661472204,0.575003621,0.558252526,0.721096712,0.532343307,0.540547717,0.395175566,0.582437127
143,0.408834065,0.474337887,0.346056638,0.605738948,0.359962762,0.622726352,0.518059491,0.51063374,0.57527999,0.417700706,0.621981086,0.780084362,0.388418414,0.639247332,0.439132473,0.6238966,0.301052614,0.578170902,0.337386478,0.451836295,0.612580709,0.37862593,0.561330855,0.392104568
144,0.516530118,0.406259765,0.577873324,0.405467104,0.695263971,0.542686549,0.534787316,0.444592008,0.540768863,0.582665196,0.58616703,0.48571203,0.553024364,0.65008153,0.580682339,0.47751418,0.596031942,0.436788148,0.580700299,0.501769621,0.471755284,0.377396845,0.596217282,0.541594994
145,0.514940643,0.542732387,0.5161544,0.366299797,0.588111107,0.575524647,0.494763632,0.735603249,0.419710922,0.608111192,0.562134907,0.579514815,0.700552023,0.457066932,0.545648394,0.578006557,0.541671198,0.61577713,0.607742019,0.529991673,0.460161968,0.392109822,0.341984824,0.525328739
146,0.519901836,0.419025396,0.692479748,0.465553342,0.449023538,0.453185631,0.510668712,0.605443472,0.554891806,0.561665762,0.475952239,0.55945639,0.591052296,0.545120908,0.449516724,0.418075592,0.325437517,0.507321461,0.217387023,0.640700471,0.528101468,0.537093061,0.536878797,0.517730627
147,0.501609095,0.507342743,0.395080378,0.522823424,0.621551056,0.457090949,0.642235959,0.426407979,0.677384173,0.491135745,0.62888943,0.343365222,0.479451622,0.382365091,0.580402024,0.515457284,0.53905956,0.417339572,0.448263137,0.598935676,0.526597282,0.429575642,0.39671774,0.605461144
148,0.462460113,0.420497202,0.574777824,0.379575315,0.735714368,0.509724099,0.365443018,0.576695384,0.599639667,0.495416764,0.686055439,0.540371668,0.48486499,0.663721605,0.782679226,0.654584689,0.586058732,0.690995109,0.44877258,0.647006933,0.537843997,0.392430567,0.406233612,0.398209726
149,0.435952353,0.589630615,0.574858266,0.636962209,0.505956895,0.624303818,0.62691058,0.638860157,0.624299801,0.461789902,0.449641139,0.389743583,0.462159434,0.427670046,0.68435787,0.452309655,0.432011112,0.614525582,0.438251852,0.372516386,0.705628272,0.610660478,0.472668346,0.474835192
150,0.400906292,0.580379416,0.539333998,0.461301542,0.696854855,0.455523788,0.40921147,0.315751404,0.439265925,0.622571371,0.528795542,0.585672701,0.659943612,0.640203231,0.294990689,0.572323842,0.353747079,0.549512512,0.53541799,0.53792786,0.481355754,0.659873843,0.532026512,0.704283103
151,0.768397112,0.609657172,0.757881033,0.669689311,0.586078788,0.597123976,0.236377748,0.45577339,0.653366164,0.417782613,0.515603956,0.585621316,0.548229545,0.644072175,0.699135374,0.47169321,0.484498629,0.40741496,0.636863866,0.485000083,0.597987766,0.612692906,0.541125167,0.381821685
152,0.516014279,0.592434676,0.387158661,0.255685101,0.397341869,0.543058064,0.45332678,0.499249955,0.564807625,0.570366261,0.547338191,0.465964257,0.589447338,0.529736612,0.565391906,0.77002432,0.601992388,0.54307447,0.601217063,0.473816889,0.437522333,0.447298478,0.62499417,0.501663971
153,0.458573985,0.540910354,0.745030042,0.505157911,0.394689729,0.530179132,0.643866859,0.590393501,0.46648775,0.645574671,0.426163218,0.447899346,0.481361489,0.572793526,0.692443795,0.677875063,0.586428712,0.471813493,0.497437171,0.361577036,0.516744064,0.692008074,0.515287548,0.516445983
154,0.61039917,0.793939734,0.511705727,0.662631955,0.648367013,0.511820559,0.47737072,0.682791854,0.47187676,0.543996484,0.502478617,0.444508606,0.483179165,0.474457938,0.501591873,0.609188123,0.605433601,0.447749193,0.545257238,0.618376677,0.490363483,0.63023882,0.565338107,0.532603265
155,0.537841467,0.701964778,0.397696225,0.499704333,0.319122885,0.319202867,0.465306542,0.516965248,0.450417723,0.303741845,0.543706497,0.442798894,0.470080037,0.469906661,0.702125645,0.487260759,0.579970557,0.416960326,0.314925662,0.535696365,0.522170041,0.572112173,0.490980539,0.513629998
156,0.436368875,0.564269783,0.618409226,0.540937914,0.573412383,0.484439702,0.451645522,0.522989281,0.601187894,0.601382736,0.636740964,0.537028707,0.428145039,0.369967042,0.65995557,0.638372532,0.841995199,0.586975701,0.447174803,0.441493818,0.556768908,0.813355393,0.46222448,0.510640126
