Code,NewQuad,Species,Present
K1UL,45,Acer saccharinum,1
K1UL,51,Catalpa speciosa,1
K1UL,56,Acer rubrum,1
K1UL,72,Acer rubrum,1
K2GH,1,Alliaria petiolata,1
K2GH,1,Parthenocissus quinquefolia,1
K2GH,1,Solidago flexicaulis,1
K2GH,2,Parthenocissus quinquefolia,1
K2GH,3,Alliaria petiolata,1
K2GH,3,Bromus ciliatus,1
K2GH,3,Equisetum sp.,1
K2GH,3,Parthenocissus quinquefolia,1
K2GH,3,Solidago flexicaulis,1
K2GH,3,Solidago gigantea,1
K2GH,4,Alliaria petiolata,1
K2GH,4,Laportea canadensis,1
K2GH,4,Maianthemum racemosum ssp. racemosum,1
K2GH,4,Parthenocissus quinquefolia,1
K2GH,4,Solidago flexicaulis,1
K2GH,4,Solidago gigantea,1
K2GH,5,Amphicarpaea bracteata,1
K2GH,5,Laportea canadensis,1
K2GH,5,Parthenocissus quinquefolia,1
K2GH,6,Amphicarpaea bracteata,1
K2GH,6,Equisetum sp.,1
K2GH,6,Fallopia japonica,1
K2GH,6,Parthenocissus quinquefolia,1
K2GH,6,Solidago flexicaulis,1
K2GH,6,Solidago gigantea,1
K2GH,6,SP61,1
K2GH,7,Daucus carota,1
K2GH,7,Fallopia japonica,1
K2GH,7,Laportea canadensis,1
K2GH,7,Parthenocissus quinquefolia,1
K2GH,7,Solidago gigantea,1
K2GH,8,Daucus carota,1
K2GH,8,Fallopia japonica,1
K2GH,8,Maianthemum racemosum ssp. racemosum,1
K2GH,8,Parthenocissus quinquefolia,1
K2GH,9,Daucus carota,1
K2GH,9,Fallopia japonica,1
K2GH,9,Helianthus strumosus,1
K2GH,9,Hemerocallis fulva,1
K2GH,9,Laportea canadensis,1
K2GH,9,Lysimachia ciliatia,1
K2GH,9,Lysimachia nummularia,1
K2GH,9,Parthenocissus quinquefolia,1
K2GH,9,Solidago altissima,1
K2GH,9,SP61,1
K2GH,10,Apios americana,1
K2GH,10,Daucus carota,1
K2GH,10,Elymus canadensis,1
K2GH,10,Oxalis stricta,1
K2GH,10,Pastinaca sativa,1
K2GH,10,Solidago altissima,1
K2GH,10,Solidago gigantea,1
K2GH,10,Symphyotrichum dumosum,1
K2GH,11,Alliaria petiolata,1
K2GH,11,Apios americana,1
K2GH,11,Daucus carota,1
K2GH,11,Elymus canadensis,1
K2GH,11,Eutrochium purpureum,1
K2GH,11,Panicum dichotomiflorum,1
K2GH,11,Parthenocissus quinquefolia,1
K2GH,11,Pastinaca sativa,1
K2GH,11,Solidago altissima,1
K2GH,11,SP61,1
K2GH,12,Apios americana,1
K2GH,12,Digitaria cognata,1
K2GH,12,Digitaria sanguinalis,1
K2GH,12,Elymus canadensis,1
K2GH,12,Helianthus strumosus,1
K2GH,12,Parthenocissus quinquefolia,1
K2GH,12,Trifolium repens,1
K2GH,13,Dactylis glomerata,1
K2GH,13,Dichanthelium clandestinum,1
K2GH,13,Elymus canadensis,1
K2GH,13,Helianthus strumosus,1
K2GH,13,Parthenocissus quinquefolia,1
K2GH,13,Solidago altissima,1
K2GH,14,Solidago gigantea,1
K2GH,14,SP61,1
K2GH,15,Cicuta maculata,1
K2GH,15,Parthenocissus quinquefolia,1
K2GH,15,SP61,1
K2GH,16,Apios americana,1
K2GH,16,Elymus canadensis,1
K2GH,16,Equisetum sp.,1
K2GH,16,Parthenocissus quinquefolia,1
K2GH,16,Solidago gigantea,1
K2GH,17,Oxalis stricta,1
K2GH,17,Parthenocissus quinquefolia,1
K2GH,18,Elymus canadensis,1
K2GH,18,Oxalis stricta,1
K2GH,18,Parthenocissus quinquefolia,1
K2GH,18,Solidago gigantea,1
K2GH,19,Amphicarpaea bracteata,1
K2GH,19,Elymus canadensis,1
K2GH,19,Oenothera biennis,1
K2GH,19,Parthenocissus quinquefolia,1
K2GH,19,Rubus sp.,1
K2GH,20,Amphicarpaea bracteata,1
K2GH,20,Dactylis glomerata,1
K2GH,20,Elymus canadensis,1
K2GH,20,Helianthus strumosus,1
K2GH,20,Matteuccia struthiopteris,1
K2GH,20,Solidago gigantea,1
K2GH,20,SP61,1
K2GH,22,Acer platanoides,1
K2GH,22,Fraxinus americana,1
K2GH,22,Juglans cinerea,1
K2GH,24,Fraxinus americana,1
K2GH,24,Tilia americana,1
K2GH,24,Fraxinus americana,1
K2GH,24,Fraxinus americana,1
K2GH,25,Fraxinus americana,1
K2GH,25,Fraxinus americana,1
K2GH,27,Prunus virginiana,1
K2GH,27,Prunus virginiana,1
K2GH,28,Fraxinus americana,1
K2GH,28,Quercus rubra,1
K2GH,28,Quercus rubra,1
K2GH,29,Cornus sericea,1
K2GH,30,Cornus obliqua,1
K2GH,33,Sambucus canadensis,1
K2GH,34,Rhamnus cathartica,1
K2GH,37,Prunus virginiana,1
K2GH,38,Betula lenta,1
K2GH,38,Cornus sericea,1
K2GH,38,Prunus virginiana,1
K2GH,39,Prunus virginiana,1
K2GH,41,Fraxinus americana,1
K2GH,41,Ribes americanum,1
K2GH,41,Ribes americanum,1
K2GH,43,Ribes americanum,1
K2GH,45,Ribes americanum,1
K2GH,45,Ribes americanum,1
K2GH,45,Ribes americanum,1
K2GH,45,Ribes americanum,1
K2GH,45,Ribes americanum,1
K2GH,47,Cornus obliqua,1
K2GH,48,Acer platanoides,1
K2GH,51,Quercus rubra,1
K2GH,61,Salix alba,1
K2GH,63,Acer platanoides,1
K2GH,64,Populus deltoides,1
K2GH,67,Salix nigra,1
K2GH,77,Tilia americana,1
K2GH,77,Tilia americana,1
K2GH,79,Fraxinus americana,1
K2GL,1,Panicum dichotomiflorum,1
K2GL,2,Fallopia japonica,1
K2GL,3,Panicum dichotomiflorum,1
K2GL,3,Parthenocissus quinquefolia,1
K2GL,4,Dichanthelium clandestinum,1
K2GL,4,Panicum dichotomiflorum,1
K2GL,4,SP34,1
K2GL,3,Fallopia japonica,1
K2GL,5,Panicum dichotomiflorum,1
K2GL,6,Fallopia japonica,1
K2GL,6,Panicum dichotomiflorum,1
K2GL,7,Hemerocallis fulva,1
K2GL,7,Panicum dichotomiflorum,1
K2GL,7,Parthenocissus quinquefolia,1
K2GL,7,SP61,1
K2GL,7,Vitis riparia,1
K2GL,8,Fallopia japonica,1
K2GL,8,Hemerocallis fulva,1
K2GL,8,Panicum dichotomiflorum,1
K2GL,8,Parthenocissus quinquefolia,1
K2GL,8,Polygonum virginianum,1
K2GL,9,Panicum dichotomiflorum,1
K2GL,9,SP34,1
K2GL,10,SP34,1
K2GL,11,Panicum dichotomiflorum,1
K2GL,11,Parthenocissus quinquefolia,1
K2GL,11,SP34,1
K2GL,12,Dichanthelium clandestinum,1
K2GL,12,Galium palustre,1
K2GL,12,SP34,1
K2GL,13,Lysimachia vulgaris,1
K2GL,13,Lythrum salicaria,1
K2GL,13,Panicum dichotomiflorum,1
K2GL,14,Lysimachia ciliatia,1
K2GL,14,Parthenocissus quinquefolia,1
K2GL,14,SP34,1
K2GL,16,Lythrum salicaria,1
K2GL,16,Panicum dichotomiflorum,1
K2GL,16,SP34,1
K2GL,17,SP34,1
K2GL,19,Fallopia japonica,1
K2GL,19,Parthenocissus quinquefolia,1
K2GL,20,Fallopia japonica,1
K2GL,20,Fraxinus americana,1
K2GL,22,Cornus sericea,1
K2GL,22,Cornus sericea,1
K2GL,23,Cornus sericea,1
K2GL,24,Cornus sericea,1
K2GL,25,Rosa multiflora,1
K2GL,25,Cornus sericea,1
K2GL,27,Cornus sericea,1
K2GL,28,Carpinus caroliniana,1
K2GL,29,Cornus sericea,1
K2GL,33,Cornus obliqua,1
K2GL,35,Cornus sericea,1
K2GL,37,Cornus obliqua,1
K2GL,54,Acer saccharinum,1
K2GL,54,Cornus sericea,1
K2GL,64,Cornus sericea,1
K2GL,65,Cornus sericea,1
K2GL,65,Acer saccharinum,1
K2GL,65,Rosa multiflora,1
K2GL,67,Cornus sericea,1
K2GL,69,Salix nigra,1
K2GL,70,Cornus sericea,1
K2GL,76,Cornus sericea,1
K2GL,78,Cornus sericea,1
K2GL,79,Cornus obliqua,1
K2GL,82,Cornus obliqua,1
K2GL,83,Cornus obliqua,1
K2GL,85,Cornus obliqua,1
K2UH,1,Dryopteris carthusiana,1
K2UH,1,Onoclea sensibilis,1
K2UH,3,Arisaema triphyllum,1
K2UH,3,Dryopteris carthusiana,1
K2UH,3,Onoclea sensibilis,1
K2UH,4,Thelypteris noveboracensis,1
K2UH,5,Dryopteris carthusiana,1
K2UH,5,Onoclea sensibilis,1
K2UH,6,Alliaria petiolata,1
K2UH,7,Alliaria petiolata,1
K2UH,7,Arisaema triphyllum,1
K2UH,7,Dryopteris carthusiana,1
K2UH,7,Impatiens capensis,1
K2UH,8,Alliaria petiolata,1
K2UH,8,Daucus carota,1
K2UH,8,Dryopteris carthusiana,1
K2UH,8,Impatiens capensis,1
K2UH,8,Solidago flexicaulis,1
K2UH,9,Alliaria petiolata,1
K2UH,9,Daucus carota,1
K2UH,9,Onoclea sensibilis,1
K2UH,9,Parthenocissus quinquefolia,1
K2UH,9,Sinapis arvensis,1
K2UH,9,Solidago flexicaulis,1
K2UH,10,Daucus carota,1
K2UH,10,Dryopteris carthusiana,1
K2UH,10,Geum laciniatum,1
K2UH,10,Onoclea sensibilis,1
K2UH,10,Parthenocissus quinquefolia,1
K2UH,11,Dryopteris carthusiana,1
K2UH,11,Impatiens capensis,1
K2UH,12,Arisaema triphyllum,1
K2UH,12,Daucus carota,1
K2UH,12,Lysimachia nummularia,1
K2UH,13,Daucus carota,1
K2UH,13,Impatiens capensis,1
K2UH,13,Solidago flexicaulis,1
K2UH,14,Alliaria petiolata,1
K2UH,14,Arisaema triphyllum,1
K2UH,14,Daucus carota,1
K2UH,14,Geranium maculatum,1
K2UH,15,Alliaria petiolata,1
K2UH,15,Arisaema triphyllum,1
K2UH,15,Athyrium filix-femina var. angustum,1
K2UH,15,Daucus carota,1
K2UH,15,Geranium maculatum,1
K2UH,15,Glechoma hederacea,1
K2UH,15,Lysimachia nummularia,1
K2UH,15,Onoclea sensibilis,1
K2UH,15,Parthenocissus quinquefolia,1
K2UH,16,Arisaema triphyllum,1
K2UH,16,Athyrium filix-femina var. angustum,1
K2UH,16,Daucus carota,1
K2UH,16,Galium triflorum,1
K2UH,16,Geranium maculatum,1
K2UH,16,Parthenocissus quinquefolia,1
K2UH,17,Athyrium filix-femina var. angustum,1
K2UH,17,Daucus carota,1
K2UH,17,Parthenocissus quinquefolia,1
K2UH,18,Athyrium filix-femina var. angustum,1
K2UH,18,Daucus carota,1
K2UH,18,Impatiens capensis,1
K2UH,18,Parthenocissus quinquefolia,1
K2UH,18,Urtica dioica,1
K2UH,19,Daucus carota,1
K2UH,19,Urtica dioica,1
K2UH,20,Daucus carota,1
K2UH,20,Parthenocissus quinquefolia,1
K2UH,20,Rubus occidentalis,1
K2UH,20,Urtica dioica,1
K2UH,20,Ulmus rubra,1
K2UH,21,Prunus virginiana,1
K2UH,21,Prunus virginiana,1
K2UH,22,Acer platanoides,1
K2UH,22,Acer platanoides,1
K2UH,22,Acer platanoides,1
K2UH,24,Fraxinus americana,1
K2UH,27,Cornus sericea,1
K2UH,28,Cornus sericea,1
K2UH,30,Fraxinus americana,1
K2UH,30,Cornus sericea,1
K2UH,35,Malus pumila,1
K2UH,38,Sambucus canadensis,1
K2UH,39,Prunus virginiana,1
K2UH,41,Prunus virginiana,1
K2UH,41,Cornus obliqua,1
K2UH,42,Fraxinus americana,1
K2UH,43,Cornus obliqua,1
K2UH,43,Cornus obliqua,1
K2UH,44,Cornus obliqua,1
K2UH,49,Cornus obliqua,1
K2UH,49,Cornus obliqua,1
K2UH,52,Cornus obliqua,1
K2UH,53,Prunus virginiana,1
K2UH,54,Prunus virginiana,1
K2UH,55,Prunus virginiana,1
K2UH,56,Cornus obliqua,1
K2UH,61,Cornus sericea,1
K2UH,61,Cornus sericea,1
K2UH,63,Cornus sericea,1
K2UH,65,Cornus sericea,1
K2UH,65,Cornus sericea,1
K2UL,1,Matteuccia struthiopteris,1
K2UL,1,Parthenocissus quinquefolia,1
K2UL,1,Toxicodendron radicans,1
K2UL,2,Matteuccia struthiopteris,1
K2UL,2,SP34,1
K2UL,2,SP61,1
K2UL,2,Toxicodendron radicans,1
K2UL,3,Fallopia japonica,1
K2UL,4,Circaea lutetiana ssp. canadensis,1
K2UL,4,Matteuccia struthiopteris,1
K2UL,4,Parthenocissus quinquefolia,1
K2UL,4,Toxicodendron radicans,1
K2UL,5,Daucus carota,1
K2UL,5,Matteuccia struthiopteris,1
K2UL,5,Parthenocissus quinquefolia,1
K2UL,6,Matteuccia struthiopteris,1
K2UL,6,Panicum dichotomiflorum,1
K2UL,6,Parthenocissus quinquefolia,1
K2UL,6,Polygonum virginianum,1
K2UL,7,Daucus carota,1
K2UL,7,Parthenocissus quinquefolia,1
K2UL,7,Sanicula odorata,1
K2UL,7,Solidago gigantea,1
K2UL,7,Symphyotrichum dumosum,1
K2UL,8,Daucus carota,1
K2UL,8,Matteuccia struthiopteris,1
K2UL,8,Parthenocissus quinquefolia,1
K2UL,8,Solidago gigantea,1
K2UL,9,Panicum dichotomiflorum,1
K2UL,9,Parthenocissus quinquefolia,1
K2UL,9,SP61,1
K2UL,10,Panicum dichotomiflorum,1
K2UL,10,Parthenocissus quinquefolia,1
K2UL,10,SP61,1
K2UL,11,Matteuccia struthiopteris,1
K2UL,11,Parthenocissus quinquefolia,1
K2UL,12,Matteuccia struthiopteris,1
K2UL,12,Onoclea sensibilis,1
K2UL,12,Parthenocissus quinquefolia,1
K2UL,12,SP34,1
K2UL,13,Matteuccia struthiopteris,1
K2UL,13,Onoclea sensibilis,1
K2UL,13,Parthenocissus quinquefolia,1
K2UL,14,Fallopia japonica,1
K2UL,14,Matteuccia struthiopteris,1
K2UL,14,Parthenocissus quinquefolia,1
K2UL,15,Fallopia japonica,1
K2UL,15,Matteuccia struthiopteris,1
K2UL,15,Parthenocissus quinquefolia,1
K2UL,16,Amphicarpaea bracteata,1
K2UL,16,Fallopia japonica,1
K2UL,16,Matteuccia struthiopteris,1
K2UL,17,Apios americana,1
K2UL,17,Fallopia japonica,1
K2UL,17,Matteuccia struthiopteris,1
K2UL,17,Parthenocissus quinquefolia,1
K2UL,18,Matteuccia struthiopteris,1
K2UL,18,Parthenocissus quinquefolia,1
K2UL,19,Laportea canadensis,1
K2UL,19,Parthenocissus quinquefolia,1
K2UL,20,Laportea canadensis,1
K2UL,20,Parthenocissus quinquefolia,1
K2UL,20,Solidago gigantea,1
K2UL,20,Acer platanoides,1
K2UL,20,Fraxinus americana,1
K2UL,22,Populus deltoides,1
K2UL,24,Acer platanoides,1
K2UL,24,Acer platanoides,1
K2UL,25,Acer platanoides,1
K2UL,30,Acer platanoides,1
K2UL,30,Acer platanoides,1
K2UL,30,Acer platanoides,1
K2UL,31,Acer platanoides,1
K2UL,31,Acer platanoides,1
K2UL,31,Acer platanoides,1
K2UL,31,Acer platanoides,1
K2UL,33,Acer platanoides,1
K2UL,33,Robinia pseudoacacia,1
K2UL,33,Rosa multiflora,1
K2UL,33,Acer platanoides,1
K2UL,34,Acer platanoides,1
K2UL,34,Acer platanoides,1
K2UL,34,Rosa multiflora,1
K2UL,35,Rhamnus cathartica,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,35,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,38,Acer platanoides,1
K2UL,40,Acer platanoides,1
K2UL,41,Acer platanoides,1
K2UL,50,Ulmus rubra,1
K2UL,55,Acer platanoides,1
K2UL,55,Acer platanoides,1
K2UL,59,Quercus rubra,1
K2UL,79,Fraxinus americana,1
K2UL,83,Acer negundo,1
